folder,vol_error_af,vol_error_pct,start_time,end_time,max_wse,max_depth,max_face_velocity,max_velocity,max_volume,max_flow_balance,max_wind_EventCond,max_prcp_EventCond,max_bc_flow_EventCond,max_bc_stage_EventCond,max_IC_elevation,unique_manning,unique_cell_infiltration_initial_deficit,unique_cell_infiltration_maximum_deficit,unique_cell_infiltration_pot_percolation_rate,unique_cell_impervious_pct_imper
syn_event_18_H-H-H_2021-12-20_08-00-00_SM3_BF1_SLR1,28462.029296875,1.1704272031784058,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,80.36827850341797,106.61719512939453,1.310830636024475,586389184.0,77361.34375,63.02715301513672,6.992212295532227,5150.0,4.670000076293945,21.670000076293945,262648,211903,248521,2,216366
syn_event_148_L-H-L_1983-01-04_22-00-00_SM3_BF1_SLR1,17422.9296875,0.8993824124336243,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,60.620262145996094,106.62761688232422,1.1304855000972764,555821376.0,96900.5625,31.484102249145508,2.4498679637908936,,4.329999923706055,21.670000076293945,262648,211903,248521,2,216366
syn_event_1076_L-H-L_1993-02-07_06-00-00_SM3_BF1_SLR1,50650.9375,2.081145763397217,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,80.47702026367188,91.17481231689453,1.598226504325879,573983872.0,110912.0390625,44.4066276550293,2.6195874214172363,5110.0,4.929999828338623,21.670000076293945,262648,211903,248521,2,216366
syn_event_179_H-H-L_1987-01-04_23-00-00_SM3_BF1_SLR1,29061.67578125,1.1781610250473022,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,79.36944580078125,93.92396545410156,1.374288845062257,577252800.0,99612.0625,46.96072769165039,1.226449966430664,4790.0,4.019999980926514,21.670000076293945,262648,211903,248521,2,216366
syn_event_1041_L-H-L_1993-01-20_14-00-00_SM3_BF1_SLR1,25358.408203125,1.0270037651062012,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,80.65866088867188,67.65110778808594,1.364433388710022,566331264.0,88546.3828125,41.39712905883789,4.001440048217773,5330.0,3.880000114440918,21.670000076293945,262648,211903,248521,2,216366
syn_event_1044_L-H-L_2014-02-12_02-00-00_SM3_BF1_SLR1,46023.58984375,1.9542995691299438,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,79.37860870361328,141.1446533203125,1.2265864014625556,569572352.0,80473.2265625,46.027740478515625,2.7129476070404053,12800.0,3.200000047683716,21.670000076293945,262648,211903,248521,2,216366
syn_event_189_L-H-L_1994-10-16_03-00-00_SM3_BF1_SLR1,42293.40234375,1.7290565967559814,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,79.63558959960938,141.1421661376953,1.7041557180881504,577472000.0,89283.421875,36.893043518066406,4.046718597412109,5850.0,4.150000095367432,21.670000076293945,262648,211903,248521,2,216366
syn_event_1000_L-H-L_2016-06-19_03-00-00_SM3_BF1_SLR1,24403.982421875,0.8618995547294617,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,10.175825119018555,91.92842102050781,1.6201088476181043,582337280.0,93248.5234375,56.662681579589844,0.9232203960418701,9490.0,4.880000114440918,21.670000076293945,262648,211903,248521,2,216366
syn_event_148_H-L-L_2005-01-23_11-00-00_SM3_BF1_SLR1,24469.736328125,1.1355929374694824,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,79.57305145263672,129.4542236328125,1.8933146500587545,564094528.0,87114.3359375,41.35940933227539,3.2403008937835693,1570.0,3.5899999141693115,21.670000076293945,262648,211903,248521,2,216366
syn_event_178_L-H-L_1992-10-07_01-00-00_SM3_BF1_SLR1,33135.203125,1.4271697998046875,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,79.35578918457031,97.4986572265625,1.2914574599266067,587896768.0,88854.0078125,45.88017654418945,2.749091863632202,7530.0,4.510000228881836,21.670000076293945,262648,211903,248521,2,216366
syn_event_103_L-H-L_1994-11-12_12-00-00_SM3_BF1_SLR1,30780.33203125,1.2708278894424438,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,79.41356658935547,91.12448120117188,1.5392310786247279,566898816.0,88102.8046875,37.72966003417969,2.7852425575256348,2750.0,3.450000047683716,21.670000076293945,262648,211903,248521,2,216366
syn_event_1075_L-H-L_1983-03-17_06-00-00_SM3_BF1_SLR1,108281.5234375,4.9798502922058105,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,79.66986846923828,129.43626403808594,1.4378698742389688,566338944.0,80577.5390625,65.55525970458984,1.9315791130065918,6320.0,3.3399999141693115,21.670000076293945,262648,211903,248521,2,216366
syn_event_0_H-H-L_2019-11-13_05-00-00_SM3_BF1_SLR1,33757.953125,1.6779334545135498,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,79.3298110961914,134.48916625976562,1.1758942747116143,556524032.0,81666.9765625,52.210731506347656,0.5912884473800659,4290.0,4.150000095367432,21.670000076293945,262648,211903,248521,2,216366
syn_event_1002_L-H-L_2017-08-28_00-00-00_SM3_BF1_SLR1,38156.84765625,1.4023795127868652,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,79.88146209716797,141.12142944335938,1.4494550728797913,592575360.0,106046.25,44.49622344970703,4.254822254180908,3430.0,5.980000019073486,21.670000076293945,262648,211903,248521,2,216366
syn_event_1017_L-H-L_1992-02-10_10-00-00_SM3_BF1_SLR1,20815.564453125,0.8873584866523743,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,10.22846794128418,9.436822891235352,1.391632436513901,573100608.0,100826.328125,44.017086029052734,3.886949062347412,256.0,4.610000133514404,21.670000076293945,262648,211903,248521,2,216366
syn_event_189_H-L-L_2012-03-04_12-00-00_SM3_BF1_SLR1,30068.666015625,1.18791925907135,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,79.39456176757812,79.50067138671875,1.7077415883541116,565385984.0,101422.640625,43.408878326416016,0.7051438093185425,4500.0,3.880000114440918,21.670000076293945,262648,211903,248521,2,216366
syn_event_1074_L-H-L_2011-08-26_14-00-00_SM3_BF1_SLR1,57646.5078125,1.75798761844635,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,79.4365463256836,91.44963836669922,1.255613800287248,590700672.0,112993.8046875,51.509185791015625,10.651888847351074,6720.0,4.829999923706055,21.670000076293945,262648,211903,248521,2,216366
syn_event_148_H-H-L_2020-09-19_16-00-00_SM3_BF1_SLR1,65549.640625,2.2648818492889404,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,79.75051879882812,106.63893127441406,1.1540467798709961,585169536.0,91468.0078125,70.40058898925781,5.443380832672119,6310.0,4.130000114440918,21.670000076293945,262648,211903,248521,2,216366
syn_event_103_L-H-H_1998-02-15_20-00-00_SM3_BF1_SLR1,47857.37109375,1.6727899312973022,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,80.71014404296875,129.3894500732422,1.5302698075771362,571983936.0,95356.8984375,43.68571472167969,7.335921764373779,9650.0,3.9000000953674316,21.670000076293945,262648,211903,248521,2,216366
syn_event_178_H-L-L_2000-10-09_11-00-00_SM3_BF1_SLR1,102063.7109375,3.972874402999878,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,79.40364074707031,129.4379425048828,1.5682370769977603,562416320.0,95844.734375,43.0240592956543,1.2686715126037598,155.0,3.7300000190734863,21.670000076293945,262648,211903,248521,2,216366
syn_event_1073_L-H-L_1999-09-03_23-00-00_SM3_BF1_SLR1,35397.67578125,1.5526992082595825,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,79.41205596923828,91.85275268554688,1.4529888272285483,564896256.0,107471.5234375,52.634735107421875,11.896095275878906,2910.0,4.070000171661377,21.670000076293945,262648,211903,248521,2,216366
syn_event_103_H-L-L_2023-12-14_17-00-00_SM3_BF1_SLR1,74679.75,3.0334057807922363,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,10.174848556518555,93.99690246582031,1.256661447286608,562999040.0,96430.8515625,63.19770050048828,0.706917941570282,5400.0,3.1600000858306885,21.670000076293945,262648,211903,248521,2,216366
syn_event_189_H-H-L_2006-02-26_15-00-00_SM3_BF1_SLR1,16158.5947265625,0.7217814922332764,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,11.50509262084961,106.62765502929688,1.3255560779571576,555181184.0,95370.5703125,45.90480422973633,4.537725925445557,4710.0,2.9100000858306885,21.670000076293945,262648,211903,248521,2,216366
syn_event_1066_L-H-L_2019-11-16_23-00-00_SM3_BF1_SLR1,31006.765625,1.2998931407928467,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,79.27250671386719,106.6943588256836,1.5524239099025732,588927744.0,96323.9765625,48.25846862792969,0.9704132080078125,5020.0,5.059999942779541,21.670000076293945,262648,211903,248521,2,216366
syn_event_147_L-H-L_2015-09-24_00-00-00_SM3_BF1_SLR1,18442.3125,0.8253225684165955,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,80.68037414550781,141.13539123535156,1.2599323153495825,577221888.0,104074.0703125,25.162139892578125,6.438788414001465,4870.0,4.909999847412109,21.670000076293945,262648,211903,248521,2,216366
syn_event_1072_L-H-L_1999-02-22_11-00-00_SM3_BF1_SLR1,18313.50390625,0.7297022938728333,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,79.68416595458984,129.47036743164062,1.1576455843448639,576929088.0,70786.015625,49.80181121826172,11.528338432312012,6230.0,3.569999933242798,21.670000076293945,262648,211903,248521,2,216366
syn_event_178_H-H-L_1987-01-04_23-00-00_SM3_BF1_SLR1,37467.45703125,1.620672583580017,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,79.39749145507812,93.92019653320312,1.7046150100231172,572059264.0,81773.6796875,46.96072769165039,4.294200420379639,5710.0,3.430000066757202,21.670000076293945,262648,211903,248521,2,216366
syn_event_103_H-L-H_2005-07-10_09-00-00_SM3_BF1_SLR1,41085.9921875,1.6806962490081787,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,79.9976577758789,58.33274459838867,1.4547568690776858,565061184.0,84363.5,59.78425216674805,4.662056922912598,5830.0,3.1500000953674316,21.670000076293945,262648,211903,248521,2,216366
syn_event_102_L-H-L_1993-03-19_02-00-00_SM3_BF1_SLR1,35219.34375,1.498960018157959,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,11.652873992919922,8.02786636352539,1.2260389721393612,566401088.0,91854.3984375,47.11290740966797,0.3526623547077179,6450.0,3.190000057220459,21.670000076293945,262648,211903,248521,2,216366
syn_event_188_L-H-L_1985-09-15_06-00-00_SM3_BF1_SLR1,37833.94921875,1.3936065435409546,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,79.71949768066406,141.0624237060547,1.1831316649913897,582198464.0,87505.53125,38.446067810058594,2.052734851837158,1870.0,4.619999885559082,21.670000076293945,262648,211903,248521,2,216366
syn_event_1071_L-H-L_1985-10-29_17-00-00_SM3_BF1_SLR1,28006.7421875,1.2791898250579834,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,79.52296447753906,91.83184051513672,2.0025298953056354,561558272.0,91261.453125,52.05381393432617,5.825588226318359,,3.319999933242798,21.670000076293945,262648,211903,248521,2,216366
syn_event_147_H-L-L_2012-03-06_18-00-00_SM3_BF1_SLR1,38641.07421875,1.6707583665847778,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,79.29865264892578,141.12469482421875,1.24330838084221,562616960.0,82009.7890625,31.56604766845703,2.4173471927642822,9890.0,3.2100000381469727,21.670000076293945,262648,211903,248521,2,216366
syn_event_1009_L-H-L_1995-05-21_10-00-00_SM3_BF1_SLR1,21142.857421875,0.8831053972244263,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,79.2618637084961,91.92908477783203,1.4821681547164958,563217024.0,81089.375,40.73794174194336,0.43327271938323975,5790.0,3.490000009536743,21.670000076293945,262648,211903,248521,2,216366
syn_event_177_L-H-L_1992-10-07_01-00-00_SM3_BF1_SLR1,57893.75,2.391892671585083,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,80.16204071044922,140.99830627441406,1.485627359151841,583646592.0,87448.1640625,38.222843170166016,4.417841911315918,5340.0,4.409999847412109,21.670000076293945,262648,211903,248521,2,216366
syn_event_188_H-L-L_2023-02-04_15-00-00_SM3_BF1_SLR1,47387.62890625,2.1105422973632812,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,79.4261245727539,93.77623748779297,1.7791023635864294,565762880.0,79661.6328125,51.24835968017578,5.414546966552734,5830.0,2.819999933242798,21.670000076293945,262648,211903,248521,2,216366
syn_event_147_H-H-L_2019-03-27_09-00-00_SM3_BF1_SLR1,35250.95703125,1.4857677221298218,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,79.39240264892578,90.26302337646484,0.9450967013835941,580967872.0,64001.74609375,60.57127380371094,4.3674468994140625,17000.0,3.690000057220459,21.670000076293945,262648,211903,248521,2,216366
syn_event_177_H-L-L_2021-05-14_17-00-00_SM3_BF1_SLR1,23530.44921875,1.1325798034667969,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,79.3480224609375,141.1384735107422,1.412718431949625,563381312.0,78341.40625,58.488277435302734,2.9413259029388428,5360.0,3.0899999141693115,21.670000076293945,262648,211903,248521,2,216366
syn_event_1015_L-H-L_2009-12-17_18-00-00_SM3_BF1_SLR1,36415.609375,1.3874024152755737,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,80.63603210449219,91.12958526611328,1.3614111030101816,583907328.0,97016.40625,29.75633430480957,7.320257186889648,6250.0,4.980000019073486,21.670000076293945,262648,211903,248521,2,216366
syn_event_188_H-H-L_2023-05-24_21-00-00_SM3_BF1_SLR1,52407.2421875,2.2747581005096436,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,79.45301055908203,106.61719512939453,1.2925849473476445,589745344.0,76801.7265625,62.89978790283203,4.614365577697754,5120.0,4.039999961853027,21.670000076293945,262648,211903,248521,2,216366
syn_event_146_L-H-L_2015-10-02_08-00-00_SM3_BF1_SLR1,26366.498046875,1.0642813444137573,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,79.26278686523438,141.16795349121094,1.9613078248500864,581769472.0,104128.8828125,34.1412353515625,3.050696849822998,5670.0,5.619999885559082,21.670000076293945,262648,211903,248521,2,216366
syn_event_177_H-H-L_2023-05-24_21-00-00_SM3_BF1_SLR1,63731.3984375,2.6596243381500244,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,27.64569091796875,141.11695861816406,1.3277085244655658,571218880.0,80703.671875,61.554893493652344,4.58742618560791,3450.0,3.640000104904175,21.670000076293945,262648,211903,248521,2,216366
syn_event_187_L-H-L_2000-09-30_18-00-00_SM3_BF1_SLR1,50979.484375,2.0418593883514404,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,79.37130737304688,141.0855712890625,1.3065933120250703,557512064.0,90871.375,44.91276931762695,3.6637964248657227,5450.0,3.2899999618530273,21.670000076293945,262648,211903,248521,2,216366
syn_event_1012_L-H-L_2012-06-15_13-00-00_SM3_BF1_SLR1,54145.37109375,1.9775861501693726,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,10.175342559814453,93.88365936279297,2.0300076961517433,580495296.0,90114.7734375,31.99113655090332,2.5758471488952637,4390.0,4.059999942779541,21.670000076293945,262648,211903,248521,2,216366
syn_event_146_H-L-L_2020-08-10_02-00-00_SM3_BF1_SLR1,15701.703125,0.7871017456054688,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,10.17603874206543,8.16594123840332,1.1030351459980021,565383296.0,73953.3203125,24.509872436523438,0.0,8900.0,2.859999895095825,21.670000076293945,262648,211903,248521,2,216366
syn_event_1022_L-H-L_2023-09-28_03-00-00_SM3_BF1_SLR1,41772.96484375,1.538458228111267,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,21.36105728149414,93.93339538574219,1.9353757143020631,583882944.0,94616.7265625,49.40034103393555,4.144927024841309,5940.0,4.889999866485596,21.670000076293945,262648,211903,248521,2,216366
syn_event_176_L-H-L_2019-11-16_23-00-00_SM3_BF1_SLR1,42862.8359375,1.6989080905914307,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,79.66344451904297,141.1903839111328,1.4359305012226142,579537984.0,84542.84375,43.91181182861328,2.4679534435272217,5020.0,4.360000133514404,21.670000076293945,262648,211903,248521,2,216366
syn_event_1023_L-H-L_1991-01-25_12-00-00_SM3_BF1_SLR1,25902.615234375,1.1834636926651,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,79.31700134277344,113.50978088378906,1.3379944860935225,564487232.0,81088.40625,31.681772232055664,3.182101249694824,4860.0,3.25,21.670000076293945,262648,211903,248521,2,216366
syn_event_187_H-L-L_2013-02-10_21-00-00_SM3_BF1_SLR1,23251.708984375,0.9212587475776672,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,29.196813583374023,141.15228271484375,1.9443134927749655,564260352.0,80510.4140625,32.31252670288086,0.6706618070602417,,3.4600000381469727,21.670000076293945,262648,211903,248521,2,216366
syn_event_146_H-H-L_1988-12-12_19-00-00_SM3_BF1_SLR1,23618.396484375,1.19141685962677,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,79.831298828125,91.10408020019531,0.9728427201509502,555336896.0,92493.03125,39.64525604248047,2.7934072017669678,7410.0,2.4000000953674316,21.670000076293945,262648,211903,248521,2,216366
syn_event_10_H-L-H_2002-09-25_01-00-00_SM3_BF1_SLR1,70835.34375,2.989375591278076,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,79.83428955078125,91.78168487548828,1.717999424934388,566009472.0,84500.609375,40.58837890625,3.031104326248169,8700.0,3.5999999046325684,21.670000076293945,262648,211903,248521,2,216366
syn_event_1083_L-H-L_1986-12-22_08-00-00_SM3_BF1_SLR1,52251.55859375,1.893153429031372,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,80.23226928710938,93.93916320800781,1.9842191207408952,589093056.0,96267.921875,45.047977447509766,4.3573808670043945,110.0,4.559999942779541,21.670000076293945,262648,211903,248521,2,216366
syn_event_176_H-L-L_2014-10-13_21-00-00_SM3_BF1_SLR1,21828.8359375,0.8567087054252625,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,10.175802230834961,46.11530303955078,1.362471712827684,563395072.0,100517.453125,29.421655654907227,2.457944393157959,4720.0,3.549999952316284,21.670000076293945,262648,211903,248521,2,216366
syn_event_187_H-H-L_2022-12-21_14-00-00_SM3_BF1_SLR1,27385.859375,1.238203525543213,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,79.38178253173828,141.10842895507812,1.4153567874431627,571568640.0,78499.625,57.99760437011719,2.863666296005249,4900.0,4.510000228881836,21.670000076293945,262648,211903,248521,2,216366
syn_event_1084_L-H-L_2022-12-13_11-00-00_SM3_BF1_SLR1,29812.49609375,1.2737274169921875,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,79.34771728515625,111.87583923339844,1.4291511631011984,566467008.0,94260.5546875,47.721282958984375,35.95336151123047,7130.0,5.289999961853027,21.670000076293945,262648,211903,248521,2,216366
syn_event_1037_L-H-L_2023-09-28_03-00-00_SM3_BF1_SLR1,21883.826171875,0.7196703553199768,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,19.207958221435547,93.93387603759766,1.6267475986480715,577728128.0,100025.328125,51.37946319580078,4.006397724151611,6130.0,4.650000095367432,21.670000076293945,262648,211903,248521,2,216366
syn_event_145_L-H-L_2015-09-24_00-00-00_SM3_BF1_SLR1,25938.263671875,1.1342267990112305,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,80.74640655517578,141.2032928466797,2.051202106475831,567525248.0,104096.953125,33.49189758300781,5.330742359161377,3090.0,4.670000076293945,21.670000076293945,262648,211903,248521,2,216366
syn_event_176_H-H-L_1999-01-31_04-00-00_SM3_BF1_SLR1,31875.890625,1.2412267923355103,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,80.19347381591797,92.03023529052734,1.3564480412006383,568698432.0,93744.8125,44.981021881103516,2.75323224067688,4800.0,4.150000095367432,21.670000076293945,262648,211903,248521,2,216366
syn_event_10_H-H-L_2001-09-29_18-00-00_SM3_BF1_SLR1,70308.3671875,2.724339008331299,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,79.78042602539062,93.9915542602539,1.7367248892784148,574978240.0,85085.796875,55.31013870239258,2.0088388919830322,12200.0,4.190000057220459,21.670000076293945,262648,211903,248521,2,216366
syn_event_186_L-H-L_2017-08-28_00-00-00_SM3_BF1_SLR1,94524.6328125,3.536245107650757,01Jan2000 00:00:00,07Jan2000 23:00:00,327.6592712402344,79.38594055175781,91.08772277832031,1.1973895084857964,586298496.0,113985.0,45.21611785888672,1.2168982028961182,3430.0,5.980000019073486,21.670000076293945,262648,211903,248521,2,216366
